"","Material","Morphology","Material..Raw.Data.","Morphology..Raw.Data.","Unique_ID","Site","Location","Sample","Particle.x","Color","Plastic.or.not..morphology.","X1st.Order.Morph","Feret","MinFeret","Length","Length..mm.","Min.Length..microns.","Length..microns.","Max.Length..microns.","Min.Width..microns.","Width..microns.","Max.Width..microns.","Min.Height..Microns.","Height..microns.","Max.Height..Microns.","Polymer.Class..openspecy.","Polymer..openspecy.","Min.Density..mg.microns3.","Density..mg.microns3.","Max.Density..mg.microns3.","Min.Volume..microns3.","Volume..microns3.","Max.Volume..microns3.","Min.Mass..mg.","Mass..mg.","Max.Mass..mg.","X","X.1","X.2","a","b","c","CSF","Deqi","water.density","particle.density","delta","D_dimless","P","W","Re","Cd","W_adj"
"6485","tire wear","rubbery fragment","tire wear","TRWP","SUB-3-7-250um_S1_B_2","Middle Newport Bay","SUB-3-7","SUB-3-7-S1",2,"black","","Non-Fiber",0.438,0.329,0,0.438,416.1,438,459.9,312.55,329,345.45,4.38,221.19,345.45,"","",1.2e-09,1.45e-09,1.7e-09,569628.001,31873921.4,54882489.6,0.000684,0.0462,0.0933,NA,NA,NA,0.000438,0.000329,0.00022119,0.582680500231082,0.000317062708820682,1026,1450,0.413255360623782,4.40390145657575,NA,0.024866599057062,6.40997663104871,2.77165149511669,0.024866599057062
"6486","tire wear","rubbery fragment","tire wear","TRWP","SUB-3-9-250um_S1_C_79","Middle Newport Bay","SUB-3-9","SUB-3-9-S1",79,"black","","Non-Fiber",0.701,0.298,0,0.701,665.95,701,736.05,283.1,298,312.9,7.01,152.505,298,"","",1.2e-09,1.45e-09,1.7e-09,1321598.42,31857989.5,68632393.4,0.00159,0.0462,0.117,NA,NA,NA,0.000701,0.000298,0.000152505,0.33366983116308,0.000317009873045137,1026,1450,0.413255360623782,4.40316758424574,NA,0.0177946874473266,4.58625334028854,5.41150793300432,0.0177946874473266
"6487","tire wear","rubbery fragment","tire wear","TRWP","SUB-2-3_G-01-250-500um_S1_F_29","Basin II","SUB-2-3","SUB-2-3-S1",29,"black","","Non-Fiber",0.444,0.32,0,0.444,421.8,444,466.2,304,320,336,4.44,224.22,336,"","",1.2e-09,1.45e-09,1.7e-09,569328.768,31857177.6,52632115.2,0.000683,0.0462,0.0895,NA,NA,NA,0.000444,0.00032,0.00022422,0.594850558964182,0.000317007180059418,1026,1450,0.413255360623782,4.40313017951979,NA,0.0251734055396882,6.48792707530788,2.7040293059386,0.0251734055396882
"6488","tire wear","rubbery fragment","tire wear","TRWP","SUB-2-3_G-01-250-500um_S1_E_5","Basin II","SUB-2-3","SUB-2-3-S1",5,"black","","Non-Fiber",0.806,0.277,0,0.806,765.7,806,846.3,263.15,277,290.85,8.06,142.53,277,"","",1.2e-09,1.45e-09,1.7e-09,1624041.28,31821532.9,68182540.3,0.00195,0.0461,0.116,NA,NA,NA,0.000806,0.000277,0.00014253,0.301646909193897,0.000316888903673552,1026,1450,0.413255360623782,4.4014873576631,NA,0.0167442971365569,4.31388777429896,6.10941219447963,0.0167442971365569
"6489","PE","fragment","poly(ethylene)","fragment","SUB-1-2_01 (500um-1mm)_S1-0_A_18","Basin I/III","SUB-1-2","SUB-1-2-S1",18,"black","","Non-Fiber",0.678,0.303,NA,0.678,644.1,678,711.9,287.85,303,318.15,6.78,154.89,303,"poly(ethylene)","poly(ethylene)",9.08e-10,1.01e-09,1.7e-09,1257040.37,31819672.3,68626768.5,0.00114,0.0321,0.117,NA,NA,NA,0.000678,0.000303,0.00015489,0.341733235595945,0.000316882727405127,1026,1010,0.0155945419103314,1.47630368174381,4.6,0.000582228007370644,0.149998373127855,190.674557688343,-0.000582228007370644
"6490",NA,"fragment","","fragment","UNB-3-00-05-250um_A_26","Upper Newport Bay","UNB-3","UNB-3-00-05",26,"gray","","Non-Fiber",0.486,0.266,0,0.486,461.7,486,510.3,252.7,266,279.3,4.86,245.43,279.3,"","",1.07599e-09,1.10533e-09,1.25876e-09,567023.927,31728208.7,39807732.4,0.00061011,0.035070007,0.050108462,NA,NA,NA,0.000486,0.000266,0.00024543,0.682603788687718,0.000316578816426003,1026,1105.33,0.0773196881091617,2.51496228756295,4.6,0.00999014116214031,2.57127403661713,3.20801535809062,0.00999014116214031
"6491","tire wear","rubbery fragment","tire wear","TRWP","SUB-1-6-01-250-500um_S1_A_27","Basin I/III","SUB-1-6","SUB-1-6-S1",27,"black","","Non-Fiber",0.659,0.307,0,0.659,626.05,659,691.95,291.65,307,322.35,6.59,156.795,307,"","",1.2e-09,1.45e-09,1.7e-09,1203251.51,31721666.8,68476375.3,0.00144,0.046,0.116,NA,NA,NA,0.000659,0.000307,0.000156795,0.348594326408315,0.000316557057114798,1026,1450,0.413255360623782,4.3968781131736,NA,0.0182471800462094,4.69615741144057,5.13909593551186,0.0182471800462094
"6492","tire wear","rubbery fragment","tire wear","TRWP","SUB-2-3_G-01-250-500um_S1_A_24","Basin II","SUB-2-3","SUB-2-3-S1",24,"black","","Non-Fiber",0.716,0.294,0,0.716,680.2,716,751.8,279.3,294,308.7,7.16,150.58,294,"","",1.2e-09,1.45e-09,1.7e-09,1360255.8,31697692.3,68231714,0.00163,0.046,0.116,NA,NA,NA,0.000716,0.000294,0.00015058,0.32819889646167,0.000316477288138623,1026,1450,0.413255360623782,4.39577014714481,NA,0.0175953648834895,4.52726289604578,5.52550827236774,0.0175953648834895
"6493","tire wear","rubbery fragment","tire wear","TRWP","SUB-4-1-250um_S1_D_25","Lower Harbor","SUB-4-1","SUB-4-1-S1",25,"black","","Non-Fiber",0.982,0.249,0,0.982,932.9,982,1031.1,236.55,249,261.45,9.82,129.41,249,"","",1.2e-09,1.45e-09,1.7e-09,2167053,31643074.4,67125692.7,0.0026,0.0459,0.114,NA,NA,NA,0.000982,0.000249,0.00012941,0.261705240822662,0.000316295410806854,1026,1450,0.413255360623782,4.39324392812249,NA,0.015353370604333,3.94813061997349,7.25289957436362,0.015353370604333
"6494","PE","fragment","poly(ethylene)","fragment","UNB-2-00-05-500um_A_65","Upper Newport Bay","UNB-2","UNB-2-00-05",65,"blue","","Non-Fiber",0.487,0.264,0,0.487,462.65,487,511.35,250.8,264,277.2,4.87,245.935,277.2,"Unknown","poly(ethylene)",9.08e-10,1.01e-09,1.7e-09,565078.859,31619371.1,39292052.2,0.000513,0.0319,0.0668,NA,NA,NA,0.000487,0.000264,0.000245935,0.685889090667704,0.00031621641387037,1026,1010,0.0155945419103314,1.47319943831403,4.6,0.000631760879782689,0.162417203112579,161.606682631092,-0.000631760879782689
"6495","tire wear","rubbery fragment","tire wear","TRWP","SUB-1-2-01-250-500um_S1_B_26","Basin I/III","SUB-1-2","SUB-1-2-S1",26,"black","","Non-Fiber",0.436,0.329,0,0.436,414.2,436,457.8,312.55,329,345.45,4.36,220.18,345.45,"","",1.2e-09,1.45e-09,1.7e-09,564437.796,31583499.9,54631884.6,0.000677,0.0458,0.0929,NA,NA,NA,0.000436,0.000329,0.00022018,0.581348657346154,0.000316096789503659,1026,1450,0.413255360623782,4.39048514059524,NA,0.0247719412257173,6.36612283839235,2.78436549280071,0.0247719412257173
"6496",NA,"fragment","","fragment","SUB-4-5-250um_S1_C_67","Lower Harbor","SUB-4-5","SUB-4-5-S1",67,"blue","","Non-Fiber",0.757,0.285,0,0.757,719.15,757,794.85,270.75,285,299.25,7.57,146.285,285,"","",1.03e-09,1.08e-09,1.33e-09,1473953.66,31560257.3,67789775.8,0.00152,0.0341,0.0902,NA,NA,NA,0.000757,0.000285,0.000146285,0.314941162557975,0.000316019230940538,1026,1080,0.0526315789473684,2.20842119398434,4.6,0.00497928719210763,1.27930935697717,8.7747207251403,0.00497928719210763
"6497","PET","fiber","poly(ethylene terephthalate)","fiber","SUB-2-6_G-01-250-500um_S1_A_14","Basin II","SUB-2-6","SUB-2-6-S1",14,"gray","","Fiber",0.62,0.283,1.523,1.523,1446.85,1523,1599.15,15,16.7,20.4,15,16.7,20.4,"poly(esters/ethers/diglycidylethers/terephthalates)s","poly(ethylene terephthalate)",1.44e-09,1.45e-09,1.46e-09,269000,334000,498000,0.000388,0.000484,0.000727,NA,NA,NA,0.001523,1.67e-05,1.67e-05,0.104714852158801,1.67e-05,1026,1450,0.413255360623782,0.231957755607296,NA,0.00169911075557049,0.0230692273317294,31.2679445337746,0.00169911075557049
"6498","tire wear","rubbery fragment","tire wear","TRWP","SUB-4-5-250um_S1_C_1","Lower Harbor","SUB-4-5","SUB-4-5-S1",1,"black","","Non-Fiber",0.432,0.334,0,0.432,410.4,432,453.6,317.3,334,350.7,4.32,218.16,350.7,"","",1.2e-09,1.45e-09,1.7e-09,562550.054,31477870.1,55788486.3,0.000675,0.0456,0.0948,NA,NA,NA,0.000432,0.000334,0.00021816,0.574328037458366,0.000315744004602903,1026,1450,0.413255360623782,4.38558506911072,NA,0.0245700516773801,6.30719228448476,2.82715235245496,0.0245700516773801
"6499","tire wear","rubbery fragment","tire wear","TRWP","SUB-1-5-01-250-500um_S1_B_54","Basin I/III","SUB-1-5","SUB-1-5-S1",54,"black","","Non-Fiber",0.476,0.275,0,0.476,452.2,476,499.8,261.25,275,288.75,4.76,240.38,288.75,"","",1.2e-09,1.45e-09,1.7e-09,562333.31,31465742,41671605.9,0.000675,0.0456,0.0708,NA,NA,NA,0.000476,0.000275,0.00024038,0.664398292373702,0.000315703448486839,1026,1450,0.413255360623782,4.38502175739465,NA,0.0268115877992271,6.8817160387184,2.37388949021208,0.0268115877992271
"6500",NA,"fragment","","fragment","SUB-4-4-250um_S1_C_43","Lower Harbor","SUB-4-4","SUB-4-4-S1",43,"black","","Non-Fiber",0.444,0.316,0,0.444,421.8,444,466.2,300.2,316,331.8,4.44,224.22,331.8,"","",1.03e-09,1.08e-09,1.33e-09,562212.158,31458962.9,51324536.1,0.000579,0.034,0.0683,NA,NA,NA,0.000444,0.000316,0.00022422,0.598603596566864,0.000315680774671428,1026,1080,0.0526315789473684,2.20605597717233,4.6,0.00731376178210371,1.87708454076161,4.06275520334538,0.00731376178210371
"6501","tire wear","rubbery fragment","tire wear","TRWP","SUB-2-3_G-01-250-500um_S1_B_31","Basin II","SUB-2-3","SUB-2-3-S1",31,"black","","Non-Fiber",0.481,0.269,0,0.481,456.95,481,505.05,255.55,269,282.45,4.81,242.905,282.45,"","",1.2e-09,1.45e-09,1.7e-09,561680.884,31429235,40291880.2,0.000674,0.0456,0.0685,NA,NA,NA,0.000481,0.000269,0.000242905,0.675286047059437,0.000315581306849363,1026,1450,0.413255360623782,4.38332524840691,NA,0.0270659734070881,6.94432134874711,2.32857488233283,0.0270659734070881
"6502","tire wear","rubbery fragment","tire wear","TRWP","SUB-3-9-250um_S1_A_42","Middle Newport Bay","SUB-3-9","SUB-3-9-S1",42,"black","","Non-Fiber",0.41,0.37,0,0.41,389.5,410,430.5,351.5,370,388.5,4.1,207.05,388.5,"","",1.2e-09,1.45e-09,1.7e-09,561327.925,31409485,64976333.6,0.000674,0.0455,0.11,NA,NA,NA,0.00041,0.00037,0.00020705,0.531596905813296,0.000315515189522558,1026,1450,0.413255360623782,4.38240689950079,NA,0.0234427012456741,6.01343766378015,3.10335319525107,0.0234427012456741
"6503",NA,"film","","film","SUB-4-9-250um_S1_A_2","Lower Harbor","SUB-4-9","SUB-4-9-S1",2,"translucent","","Non-Fiber",1.11,0.504,0,1.11,1054.5,1110,1165.5,478.8,504,529.2,1.11,56.055,111,"","",1.02e-09,1.07e-09,1.43e-09,560433.006,31359409.2,68462868.6,0.000572,0.0336,0.0979,NA,NA,NA,0.00111,0.000504,5.6055e-05,0.0749441260127138,0.000315347426192584,1026,1070,0.0428849902534113,2.05830940018614,4.35,0.00185766779807655,0.476268909629499,51.2585415031764,0.00185766779807655
"6504",NA,"fragment","","fragment","SUB-1-5-01-250-500um_S1_C_5","Basin I/III","SUB-1-5","SUB-1-5-S1",5,"clear","","Non-Fiber",0.435,0.328,0,0.435,413.25,435,456.75,311.6,328,344.4,4.35,219.675,344.4,"","",1.03e-09,1.08e-09,1.33e-09,560143.845,31343229,54175738.7,0.000577,0.0339,0.0721,NA,NA,NA,0.000435,0.000328,0.000219675,0.581566102087769,0.000315293181312029,1026,1080,0.0526315789473684,2.20334737811968,4.6,0.00718108098296662,1.840768998682,4.20909834208448,0.00718108098296662
"6505","tire wear","rubbery fragment","tire wear","TRWP","SUB-2-2_G-01-250-500um_S1_E_12","Basin II","SUB-2-2","SUB-2-2-S1",12,"black","","Non-Fiber",0.722,0.291,0,0.722,685.9,722,758.1,276.45,291,305.55,7.22,149.11,291,"","",1.2e-09,1.45e-09,1.7e-09,1369035.14,31328309.2,67406499.4,0.00164,0.0454,0.115,NA,NA,NA,0.000722,0.000291,0.00014911,0.325305702908195,0.000315243145502563,1026,1450,0.413255360623782,4.37862829349453,NA,0.0174475116396117,4.47171418736892,5.59763915296711,0.0174475116396117
"6506",NA,"fiber","","fiber","SUB-2-2_G-01-250-500um_S1_F_9","Basin II","SUB-2-2","SUB-2-2-S1",9,"gray","","Fiber",0.617,0.142,0.741,0.741,703.95,741,778.05,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,131000,162000,242000,0.000164,0.000205,0.00031,NA,NA,NA,0.000741,1.67e-05,1.67e-05,0.150123655733519,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.00114333908300125,0.0155233842976592,38.1103215533635,0.00114333908300125
"6507","tire wear","rubbery fragment","tire wear","TRWP","SUB-2-3_G-01-250-500um_S1_F_56","Basin II","SUB-2-3","SUB-2-3-S1",56,"black","","Non-Fiber",0.458,0.295,0,0.458,435.1,458,480.9,280.25,295,309.75,4.58,231.29,309.75,"","",1.2e-09,1.45e-09,1.7e-09,558470.43,31249591.9,46139980.6,0.00067,0.0453,0.0784,NA,NA,NA,0.000458,0.000295,0.00023129,0.629235344401495,0.000314978891337669,1026,1450,0.413255360623782,4.37495788612934,NA,0.0259032939696804,6.63332586712493,2.53745121521863,0.0259032939696804
"6508","SBR","fragment","styrene-butadiene","fragment","SUB-4-9-250um_S2_A_54","Lower Harbor","SUB-4-9","SUB-4-9-S2",54,"black","","Non-Fiber",0.629,0.312,1.063,0.629,597.55,629,660.45,296.4,312,327.6,6.29,159.145,312,"Unknown","styrene-butadiene",1.4e-09,1.5e-09,1.6e-09,1114045.93,31231888,67505387,0.00156,0.0468,0.108,NA,NA,NA,0.000629,0.000312,0.000159145,0.359244707604027,0.000314919398072293,1026,1500,0.461988304093567,4.53972279226662,4.6,0.0197825930536369,5.06497747704101,4.86263535124317,0.0197825930536369
"6509","tire wear","rubbery fragment","tire wear","TRWP","SUB-1-2-01-250-500um_S1_C_58","Basin I/III","SUB-1-2","SUB-1-2-S1",58,"black","","Non-Fiber",0.422,0.347,0,0.422,400.9,422,443.1,329.65,347,364.35,4.22,213.11,364.35,"","",1.2e-09,1.45e-09,1.7e-09,557701.211,31206549.7,58821933.8,0.000669,0.0452,0.1,NA,NA,NA,0.000422,0.000347,0.00021311,0.55690724293497,0.000314834211036551,1026,1450,0.413255360623782,4.37294832218157,NA,0.0240645210865953,6.1596215530656,2.93868957199352,0.0240645210865953
"6510",NA,"fiber","","fiber","SUB-2-2_G-01-250-500um_S1_F_21","Basin II","SUB-2-2","SUB-2-2-S1",21,"blue","","Fiber",0.614,0.352,0,0.614,583.3,614,644.7,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,109000,134000,201000,0.000136,0.000169,0.000257,NA,NA,NA,0.000614,1.67e-05,1.67e-05,0.164920274885788,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.00114296762716852,0.0155183409542393,38.1350967110091,0.00114296762716852
"6511",NA,"fragment","","fragment","SUB-2-5_G-01-250-500um_S1_B_36","Basin II","SUB-2-5","SUB-2-5-S1",36,"white","","Non-Fiber",0.495,0.252,0,0.495,470.25,495,519.75,239.4,252,264.6,4.95,249.975,264.6,"","",1.03e-09,1.08e-09,1.33e-09,557260.358,31181881.5,36389339.9,0.000574,0.0337,0.0484,NA,NA,NA,0.000495,0.000252,0.000249975,0.707772537109002,0.00031475123216144,1026,1080,0.0526315789473684,2.19956010230529,4.6,0.00806805566908895,2.0645776121893,3.3287701598204,0.00806805566908895
"6512","tire wear","rubbery fragment","tire wear","TRWP","SUB-1-2-01-250-500um_S1_E_11","Basin I/III","SUB-1-2","SUB-1-2-S1",11,"black","","Non-Fiber",0.624,0.313,0,0.624,592.8,624,655.2,297.35,313,328.65,6.24,159.62,313,"","",1.2e-09,1.45e-09,1.7e-09,1099919.06,31175701.4,67398753.2,0.00132,0.0452,0.115,NA,NA,NA,0.000624,0.000313,0.00015962,0.36117929243138,0.00031473043685844,1026,1450,0.413255360623782,4.37150693143638,NA,0.0185535350977042,4.74744894842995,4.94210131210103,0.0185535350977042
"6513","tire wear","rubbery fragment","tire wear","TRWP","SUB-2-2_G-01-250-500um_S1_D_60","Basin II","SUB-2-2","SUB-2-2-S1",60,"black","","Non-Fiber",0.441,0.317,0,0.441,418.95,441,463.05,301.15,317,332.85,4.41,222.705,332.85,"","",1.2e-09,1.45e-09,1.7e-09,556395.555,31133490.9,51300903.2,0.000668,0.0451,0.0872,NA,NA,NA,0.000441,0.000317,0.000222705,0.595636141657985,0.000314588328891193,1026,1450,0.413255360623782,4.36953309639827,NA,0.0250394438730186,6.40416000355914,2.71218611537272,0.0250394438730186
"6514","tire wear","rubbery fragment","tire wear","TRWP","SUB-3-6-250um_S1_A_6","Middle Newport Bay","SUB-3-6","SUB-3-6-S1",6,"black","","Non-Fiber",0.659,0.304,0,0.659,626.05,659,691.95,288.8,304,319.2,6.59,155.295,304,"","",1.2e-09,1.45e-09,1.7e-09,1191493.35,31111179.1,67144613.8,0.00143,0.0451,0.114,NA,NA,NA,0.000659,0.000304,0.000155295,0.346958853433315,0.000314513161196025,1026,1450,0.413255360623782,4.3684890407177,NA,0.0181017187190108,4.62864128243687,5.18830429088672,0.0181017187190108
"6515","tire wear","rubbery fragment","tire wear","TRWP","SUB-2-3_G-01-250-500um_S1_B_21","Basin II","SUB-2-3","SUB-2-3-S1",21,"black","","Non-Fiber",0.896,0.259,0,0.896,851.2,896,940.8,246.05,259,271.95,8.96,133.98,259,"","",1.2e-09,1.45e-09,1.7e-09,1876562.33,31091934.7,66265295,0.00225,0.0451,0.113,NA,NA,NA,0.000896,0.000259,0.00013398,0.278122475694588,0.000314448298493228,1026,1450,0.413255360623782,4.36758811814505,NA,0.0158497720263507,4.05197873592808,6.76596035840196,0.0158497720263507
"6516","tire wear","rubbery fragment","tire wear","TRWP","SUB-2-2_G-01-250-500um_S1_D_28","Basin II","SUB-2-2","SUB-2-2-S1",28,"black","","Non-Fiber",0.44,0.318,0,0.44,418,440,462,302.1,318,333.9,4.4,222.2,333.9,"","",1.2e-09,1.45e-09,1.7e-09,555622.32,31090224,51508015,0.000667,0.0451,0.0876,NA,NA,NA,0.00044,0.000318,0.0002222,0.594024224989363,0.000314442531264907,1026,1450,0.413255360623782,4.36750801315478,NA,0.0249894955615878,6.38842295887709,2.72177702888726,0.0249894955615878
"6517",NA,"foam","","foam","SUB-4-5-250um_S1_B_28","Lower Harbor","SUB-4-5","SUB-4-5-S1",28,"white","","Non-Fiber",0.468,0.281,0,0.468,444.6,468,491.4,266.95,281,295.05,4.68,236.34,295.05,"","",2.55e-10,2.77e-10,3.37e-10,555450.34,31080600.7,42778582.5,0.000142,0.00861,0.0144,NA,NA,NA,0.000468,0.000281,0.00023634,0.651720143855837,0.000314410085044483,1026,277,0.730019493177388,5.27911207184095,5,0.0165007703469627,4.21789317730735,11.0263107807827,-0.0165007703469627
"6518","tire wear","rubbery fragment","tire wear","TRWP","SUB-1-2-01-250-500um_S1_B_45","Basin I/III","SUB-1-2","SUB-1-2-S1",45,"black","","Non-Fiber",0.427,0.337,0,0.427,405.65,427,448.35,320.15,337,353.85,4.27,215.635,353.85,"","",1.2e-09,1.45e-09,1.7e-09,554539.979,31029660.9,56137823.9,0.000665,0.045,0.0954,NA,NA,NA,0.000427,0.000337,0.000215635,0.568447505725532,0.000314238222622163,1026,1450,0.413255360623782,4.36467023026722,NA,0.0243255907309967,6.21465885816467,2.87050599509865,0.0243255907309967
"6519","tire wear","rubbery fragment","tire wear","TRWP","SUB-2-2_G-01-250-500um_S1_D_4","Basin II","SUB-2-2","SUB-2-2-S1",4,"black","","Non-Fiber",0.439,0.318,0,0.439,417.05,439,460.95,302.1,318,333.9,4.39,221.695,333.9,"","",1.2e-09,1.45e-09,1.7e-09,553099.634,30949065.4,51390951.3,0.000664,0.0449,0.0874,NA,NA,NA,0.000439,0.000318,0.000221695,0.593348813486139,0.000313965922539522,1026,1450,0.413255360623782,4.36088806763124,NA,0.0249421579998286,6.36665662320546,2.72797697656126,0.0249421579998286
"6520","tire wear","rubbery fragment","tire wear","TRWP","SUB-1-2-01-250-500um_S1_C_67","Basin I/III","SUB-1-2","SUB-1-2-S1",67,"black","","Non-Fiber",0.455,0.296,0,0.455,432.25,455,477.75,281.2,296,310.8,4.55,229.775,310.8,"","",1.2e-09,1.45e-09,1.7e-09,553046.585,30946097,46149044.8,0.000664,0.0449,0.0785,NA,NA,NA,0.000455,0.000296,0.000229775,0.626110837156973,0.000313955884507781,1026,1450,0.413255360623782,4.36074864252265,NA,0.0257589172125858,6.57492978653665,2.55764144431772,0.0257589172125858
"6521","tire wear","rubbery fragment","tire wear","TRWP","SUB-2-2_G-01-250-500um_S1_C_21","Basin II","SUB-2-2","SUB-2-2-S1",21,"black","","Non-Fiber",0.631,0.31,0,0.631,599.45,631,662.55,294.5,310,325.5,6.31,158.155,310,"","",1.2e-09,1.45e-09,1.7e-09,1113954.94,30936699.6,66854607.8,0.00134,0.0449,0.114,NA,NA,NA,0.000631,0.00031,0.000158155,0.357591675340304,0.00031392410146444,1026,1450,0.413255360623782,4.36030718603164,NA,0.0184049285846564,4.69735826703694,5.00936441572874,0.0184049285846564
"6522",NA,"film","","film","SUB-3-3-250um_S1_A_22","Middle Newport Bay","SUB-3-3","SUB-3-3-S1",22,"white","","Non-Fiber",0.972,0.647,0,0.972,923.4,972,1020.6,614.65,647,679.35,0.972,49.086,97.2,"mineral","mineral",1.02e-09,1.07e-09,1.43e-09,551675.911,30869400,67393096.1,0.000563,0.033,0.0964,NA,NA,NA,0.000972,0.000647,4.9086e-05,0.0618973947810412,0.000313696299944026,1026,1070,0.0428849902534113,2.04753230674563,4.35,0.001649320282793,0.420638756207152,64.6863216998695,0.001649320282793
"6523",NA,"fragment","","fragment","SUB-3-9-250um_S1_B_96","Middle Newport Bay","SUB-3-9","SUB-3-9-S1",96,"blue","","Non-Fiber",0.433,0.326,0,0.433,411.35,433,454.65,309.7,326,342.3,4.33,218.665,342.3,"","",1.03e-09,1.08e-09,1.33e-09,551620.761,30866314.1,53271017.7,0.000568,0.0333,0.0709,NA,NA,NA,0.000433,0.000326,0.000218665,0.582004746148927,0.00031368584639228,1026,1080,0.0526315789473684,2.19211492086687,4.6,0.00715501527674486,1.82473741710196,4.21820746512429,0.00715501527674486
"6524","PVC","fragment","poly(vinyl chloride)","fragment","SUB-4-4-250um_S1_B_37","Lower Harbor","SUB-4-4","SUB-4-4-S1",37,"white","","Non-Fiber",0.621,0.312,0,0.621,589.95,621,652.05,296.4,312,327.6,6.21,159.105,312,"polyhaloolefins (vinylhalides)","poly(vinyl chloride)",1.33e-09,1.33e-09,1.33e-09,1085887.93,30826912,66646813,0.00144,0.041,0.0886,NA,NA,NA,0.000621,0.000312,0.000159105,0.361460404954241,0.000313552311959145,1026,1330,0.296296296296296,3.89796866102748,4.6,0.0151576211938249,3.86398956839408,5.2891011845359,0.0151576211938249
"6525",NA,"fragment","","fragment","SUB-4-7-250um_S2_B_86","Lower Harbor","SUB-4-7","SUB-4-7-S2",86,"green","","Non-Fiber",1.085,0.233,0,1.085,1030.75,1085,1139.25,221.35,233,244.65,10.85,121.925,233,"","",1.03e-09,1.08e-09,1.33e-09,2475498.16,30823249.6,64941180.4,0.00255,0.0333,0.0864,NA,NA,NA,0.001085,0.000233,0.000121925,0.242493406619053,0.000313539894464045,1026,1080,0.0526315789473684,2.1910949723952,4.6,0.00422973265094868,1.07820319430046,12.0648274582251,0.00422973265094868
"6526",NA,"fragment","","fragment","UNB-2-00-05-500um_A_101","Upper Newport Bay","UNB-2","UNB-2-00-05",101,"blue","","Non-Fiber",0.674,0.299,0,0.674,640.3,674,707.7,284.05,299,313.95,6.74,152.87,299,"","",1.07599e-09,1.10533e-09,1.25876e-09,1225852.43,30807279.6,66432542.1,0.001319,0.03405208,0.083622762,NA,NA,NA,0.000674,0.000299,0.00015287,0.340531054421525,0.000313485735144187,1026,1105.33,0.0773196881091617,2.49039026198033,4.6,0.00653060156481633,1.66443124591888,7.43377213841157,0.00653060156481633
"6527","tire wear","rubbery fragment","tire wear","TRWP","SUB-2-2_G-01-250-500um_S1_I_23","Basin II","SUB-2-2","SUB-2-2-S1",23,"black","","Non-Fiber",0.445,0.308,0,0.445,422.75,445,467.25,292.6,308,323.4,4.45,224.725,323.4,"","",1.2e-09,1.45e-09,1.7e-09,550450.093,30800808.5,48868537.4,0.000661,0.0447,0.0831,NA,NA,NA,0.000445,0.000308,0.000224725,0.60701025098856,0.000313463784208248,1026,1450,0.413255360623782,4.35391352389909,NA,0.0252527966601081,6.43564000237308,2.65701892980351,0.0252527966601081
"6528",NA,"fiber","","fiber","SUB-2-1-01-250-500um_S1_A_40","Basin II","SUB-2-1","SUB-2-1-S1",40,"blue","","Fiber",0.607,0.187,0.729,0.729,692.55,729,765.45,15,16.7,20.4,15,16.7,20.4,"","",1.25e-09,1.26e-09,1.28e-09,129000,160000,238000,0.000161,0.000201,0.000305,NA,NA,NA,0.000729,1.67e-05,1.67e-05,0.151354198086686,1.67e-05,1026,1260,0.228070175438596,0.190264996822831,NA,0.00114330749619716,0.0155229554361728,38.1124273733524,0.00114330749619716
