"","Material","Morphology","Material..Raw.Data.","Morphology..Raw.Data.","Unique_ID","Site","Location","Sample","Particle.x","Color","Plastic.or.not..morphology.","X1st.Order.Morph","Feret","MinFeret","Length","Length..mm.","Min.Length..microns.","Length..microns.","Max.Length..microns.","Min.Width..microns.","Width..microns.","Max.Width..microns.","Min.Height..Microns.","Height..microns.","Max.Height..Microns.","Polymer.Class..openspecy.","Polymer..openspecy.","Min.Density..mg.microns3.","Density..mg.microns3.","Max.Density..mg.microns3.","Min.Volume..microns3.","Volume..microns3.","Max.Volume..microns3.","Min.Mass..mg.","Mass..mg.","Max.Mass..mg.","OS_Plastic_Not","a","b","c","CSF","Deqi","water.density","particle.density","delta","D_dimless","P","W","Re","Cd","W_adj"
"3571",NA,"film","","film","UNB-2-00-05-500um_B_20","Upper Newport Bay","UNB-2","UNB-2-00-05",20,"gray","","Non-Fiber",0.713,0.324,0,0.713,677.35,713,748.65,307.8,324,340.2,0.713,36.0065,71.3,"","",1.07e-09,1.13e-09,1.31e-09,148652.179,8317933.58,18159449,"1.59E-04","9.40E-03","2.38E-02","",0.000713,0.000324,3.60065e-05,0.0749141123447049,0.000202615103614721,1026,1130,0.101364522417154,1.76165179368998,4.35,0.00218432921269113,0.359819585169167,56.3027166755791,0.00218432921269113
"3572",NA,"film","","film","UNB-2-00-05-500um_B_23","Upper Newport Bay","UNB-2","UNB-2-00-05",23,"gray","","Non-Fiber",0.894,0.349,0,0.894,849.3,894,938.7,331.55,349,366.45,0.894,45.147,89.4,"","",1.07e-09,1.13e-09,1.31e-09,251737.361,14086134.9,30752403.4,"2.69E-04","1.59E-02","4.03E-02","",0.000894,0.000349,4.5147e-05,0.0808253183828591,0.000241507495517264,1026,1130,0.101364522417154,2.09980453123857,4.35,0.00263096702052167,0.516583947898134,46.2587111470784,0.00263096702052167
"3573",NA,"film","","film","UNB-2-00-05-500um_B_35","Upper Newport Bay","UNB-2","UNB-2-00-05",35,"white","","Non-Fiber",0.637,0.288,0,0.637,605.15,637,668.85,273.6,288,302.4,0.637,32.1685,63.7,"","",1.07e-09,1.13e-09,1.31e-09,105467.478,5901504.34,12883977.3,"1.13E-04","6.67E-03","1.69E-02","",0.000637,0.000288,3.21685e-05,0.0751043082522937,0.000180712243188189,1026,1130,0.101364522417154,1.57121577648807,4.35,0.00199632584870843,0.293301237605419,60.119926247172,0.00199632584870843
"3574",NA,"film","","film","UNB-2-00-05-500um_B_39","Upper Newport Bay","UNB-2","UNB-2-00-05",39,"black","","Non-Fiber",1.07,0.552,0,1.07,1016.5,1070,1123.5,524.4,552,579.6,1.07,54.035,107,"","",1.07e-09,1.13e-09,1.31e-09,570366.282,31915232.4,69676324.2,"6.10E-04","3.61E-02","9.13E-02","",0.00107,0.000552,5.4035e-05,0.0703094544428982,0.000317199628792275,1026,1130,0.101364522417154,2.75791530369955,4.35,0.00300965580920073,0.776147728025191,46.4293634799197,0.00300965580920073
"3575",NA,"film","","film","UNB-2-05-10-250um_C_36","Upper Newport Bay","UNB-2","UNB-2-05-10",36,"gray","","Non-Fiber",0.814,0.551,0,0.814,773.3,814,854.7,523.45,551,578.55,0.814,41.107,81.4,"","",1.07e-09,1.13e-09,1.31e-09,329494.082,18437065,40251216.2,"3.53E-04","2.08E-02","5.27E-02","",0.000814,0.000551,4.1107e-05,0.0613801267814132,0.000264178373666256,1026,1130,0.101364522417154,2.29691813453462,4.35,0.00239649726047077,0.514717681924233,60.9869775929604,0.00239649726047077
"3576",NA,"film","","film","UNB-2-05-10-250um_H_58","Upper Newport Bay","UNB-2","UNB-2-05-10",58,"green","","Non-Fiber",1.272,0.357,0,1.272,1208.4,1272,1335.6,339.15,357,374.85,1.272,64.236,127.2,"","",1.07e-09,1.13e-09,1.31e-09,521302.31,29169824.5,63682636.8,"5.58E-04","3.30E-02","8.34E-02","",0.001272,0.000357,6.4236e-05,0.0953236856296315,0.000307830233874164,1026,1130,0.101364522417154,2.67645241633916,4.35,0.00352705288559512,0.882710174519749,32.8080978455295,0.00352705288559512
"3577",NA,"film","","film","UNB-2-05-10-500um_A_25","Upper Newport Bay","UNB-2","UNB-2-05-10",25,"clear","","Non-Fiber",1.36,0.69,0,1.36,1292,1360,1428,655.5,690,724.5,1.36,68.68,136,"","",1.07e-09,1.13e-09,1.31e-09,1151792.16,64449312,140703696,"1.23E-03","7.28E-02","1.84E-01","",0.00136,0.00069,6.868e-05,0.0708983759344664,0.000400933884618634,1026,1130,0.101364522417154,3.48594889713934,4.35,0.00364823192991692,1.18918682898482,39.939406254787,0.00364823192991692
"3578",NA,"film","","film","UNB-2-05-10-500um_A_26","Upper Newport Bay","UNB-2","UNB-2-05-10",26,"clear","","Non-Fiber",1.252,0.831,0,1.252,1189.4,1252,1314.6,789.45,831,872.55,1.252,63.226,125.2,"","",1.07e-09,1.13e-09,1.31e-09,1175592.73,65781089.1,143611190,"1.26E-03","7.43E-02","1.88E-01","",0.001252,0.000831,6.3226e-05,0.0619859170372647,0.000403676703400634,1026,1130,0.101364522417154,3.50979653505416,4.35,0.00338411588117534,1.11064125434032,46.7344307379438,0.00338411588117534
"3579",NA,"film","","film","UNB-2-05-10-500um_A_4","Upper Newport Bay","UNB-2","UNB-2-05-10",4,"black","","Non-Fiber",0.903,0.7,0,0.903,857.85,903,948.15,665,700,735,0.903,45.6015,90.3,"","",1.07e-09,1.13e-09,1.31e-09,515134.636,28824708.2,62929189.6,"5.51E-04","3.26E-02","8.24E-02","",0.000903,7e-04,4.56015e-05,0.0573569742925828,0.000306611405718186,1026,1130,0.101364522417154,2.66585522605633,4.35,0.00259217813692749,0.646171855638442,60.499577542384,0.00259217813692749
"3580",NA,"film","","film","UNB-2-05-10-500um_C_49","Upper Newport Bay","UNB-2","UNB-2-05-10",49,"clear","","Non-Fiber",0.978,0.741,0,0.978,929.1,978,1026.9,703.95,741,778.05,0.978,49.389,97.8,"","",1.07e-09,1.13e-09,1.31e-09,639651.066,35792109.5,78140199.5,"6.84E-04","4.04E-02","1.02E-01","",0.000978,0.000741,4.9389e-05,0.0580165235432854,0.000329555905607447,1026,1130,0.101364522417154,2.86534785352648,4.35,0.00276513766630821,0.740867843698752,57.1464563231993,0.00276513766630821
"3581",NA,"film","","film","UNB-2-10-15-1000um_E_4","Upper Newport Bay","UNB-2","UNB-2-10-15",4,"gray","","Non-Fiber",0.748,0.569,0,0.748,710.6,748,785.4,540.55,569,597.45,0.748,37.774,74.8,"","",1.07e-09,1.13e-09,1.31e-09,287317.893,16077067.7,35098944.8,"3.07E-04","1.82E-02","4.60E-02","",0.000748,0.000569,3.7774e-05,0.0579009972565589,0.000252388142137292,1026,1130,0.101364522417154,2.19440710672637,4.35,0.00223104968530939,0.457797142350591,67.2270702366858,0.00223104968530939
"3582",NA,"film","","film","UNB-2-10-15-500um_A_2","Upper Newport Bay","UNB-2","UNB-2-10-15",2,"clear","","Non-Fiber",1.2,0.911,0,1.2,1140,1200,1260,865.45,911,956.55,1.2,60.6,120,"","",1.07e-09,1.13e-09,1.31e-09,1183935.6,66247920,144630360,"1.27E-03","7.49E-02","1.89E-01","",0.0012,0.000911,6.06e-05,0.0579592574262736,0.000404629382027789,1026,1130,0.101364522417154,3.51807966885019,4.35,0.00325658245350509,1.0713080859222,50.585608799782,0.00325658245350509
"3583",NA,"film","","film","UNB-2-10-15-500um_A_30","Upper Newport Bay","UNB-2","UNB-2-10-15",30,"clear","","Non-Fiber",0.576,0.372,0,0.576,547.2,576,604.8,353.4,372,390.6,0.576,29.088,57.6,"","",1.07e-09,1.13e-09,1.31e-09,111387.156,6232743.94,13607129.1,"1.19E-04","7.04E-03","1.78E-02","",0.000576,0.000372,2.9088e-05,0.0628392727006638,0.000184031893652237,1026,1130,0.101364522417154,1.60007871952677,4.35,0.00182010156999261,0.272322551678983,73.6538696539661,0.00182010156999261
"3584",NA,"film","","film","UNB-2-10-15-500um_A_39","Upper Newport Bay","UNB-2","UNB-2-10-15",39,"clear","","Non-Fiber",1.519,0.757,0,1.519,1443.05,1519,1594.95,719.15,757,794.85,1.519,76.7095,151.9,"","",1.07e-09,1.13e-09,1.31e-09,1576371.73,88206950,192570619,"1.69E-03","9.97E-02","2.52E-01","",0.001519,0.000757,7.67095e-05,0.0715356166659892,0.000445144421395737,1026,1130,0.101364522417154,3.87034063311515,4.35,0.00398801333349322,1.44328608768807,37.1091882405512,0.00398801333349322
"3585",NA,"film","","film","UNB-2-10-15-500um_A_4","Upper Newport Bay","UNB-2","UNB-2-10-15",4,"white","","Non-Fiber",1.166,0.664,0,1.166,1107.7,1166,1224.3,630.8,664,697.2,1.166,58.883,116.6,"","",1.07e-09,1.13e-09,1.31e-09,814727.529,45588631.8,99527656.5,"8.72E-04","5.15E-02","1.30E-01","",0.001166,0.000664,5.8883e-05,0.0669201049895114,0.000357233506168097,1026,1130,0.101364522417154,3.10599276993616,4.35,0.00321320308651867,0.933222605387979,45.8743113364094,0.00321320308651867
"3586",NA,"film","","film","UNB-2-10-15-500um_A_46","Upper Newport Bay","UNB-2","UNB-2-10-15",46,"clear","","Non-Fiber",1.341,0.57,0,1.341,1273.95,1341,1408.05,541.5,570,598.5,1.341,67.7205,134.1,"","",1.07e-09,1.13e-09,1.31e-09,925080.703,51763518.6,113008474,"9.90E-04","5.85E-02","1.48E-01","",0.001341,0.00057,6.77205e-05,0.0774583674254146,0.000372684441992492,1026,1130,0.101364522417154,3.24033205819077,4.35,0.00362874518392389,1.09949339349888,37.5251157712489,0.00362874518392389
"3587",NA,"film","","film","UNB-2-10-15-500um_A_6","Upper Newport Bay","UNB-2","UNB-2-10-15",6,"clear","","Non-Fiber",1.611,1.011,0,1.611,1530.45,1611,1691.55,960.45,1011,1061.55,1.611,81.3555,161.1,"","",1.07e-09,1.13e-09,1.31e-09,2368042.25,132505411,289281616,"2.53E-03","1.50E-01","3.79E-01","",0.001611,0.001011,8.13555e-05,0.0637475606096384,0.000509813351301122,1026,1130,0.101364522417154,4.43260936003327,4.35,0.00414810331453457,1.71931581489932,39.2831041298433,0.00414810331453457
"3588",NA,"film","","film","UNB-2-30-35-500um_A_1","Upper Newport Bay","UNB-2","UNB-2-30-35",1,"white","","Non-Fiber",2.543,0.941,0,2.543,2415.85,2543,2670.15,893.95,941,988.05,2.543,128.4215,254.3,"","",1.07e-09,1.13e-09,1.31e-09,5491987.68,307307898,670904866,"5.88E-03","3.47E-01","8.79E-01","",0.002543,0.000941,0.0001284215,0.0830175182849329,0.000674825120058005,1026,1130,0.101364522417154,5.86731621665183,4.35,0.00608271262341793,3.33720916778565,24.1818969196447,0.00608271262341793
"3589",NA,"film","","film","UNB-2-30-35-500um_A_34","Upper Newport Bay","UNB-2","UNB-2-30-35",34,"green","","Non-Fiber",0.435,0.191,0,0.435,413.25,435,456.75,181.45,191,200.55,0.435,21.9675,43.5,"","",1.07e-09,1.13e-09,1.31e-09,32618.1324,1825169.74,3984652.74,"3.49E-05","2.06E-03","5.22E-03","",0.000435,0.000191,2.19675e-05,0.076211291779922,0.000122208407947029,1026,1130,0.101364522417154,1.06254991470557,4.35,0.00147276997357336,0.146329165644381,74.7007507113366,0.00147276997357336
"3590",NA,"film","","film","UNB-2-40-45-500um_A_49","Upper Newport Bay","UNB-2","UNB-2-40-45",49,"white","","Non-Fiber",1.133,0.677,0,1.133,1076.35,1133,1189.65,643.15,677,710.85,1.133,57.2165,113.3,"","",1.07e-09,1.13e-09,1.31e-09,784324.351,43887401.4,95813584.2,"8.39E-04","4.96E-02","1.26E-01","",0.001133,0.000677,5.72165e-05,0.0653299007955897,0.000352733430553908,1026,1130,0.101364522417154,3.06686653434935,4.35,0.0031352123076863,0.89910096976018,47.5780276073973,0.0031352123076863
"3591",NA,"film","","film","UNB-3-00-05-250um_A_66","Upper Newport Bay","UNB-3","UNB-3-00-05",66,"blue","","Non-Fiber",0.749,0.258,0,0.749,711.55,749,786.45,245.1,258,270.9,0.749,37.8245,74.9,"","",1.07e-09,1.13e-09,1.31e-09,130626.278,7309282.03,15957392.9,"1.40E-04","8.26E-03","2.09E-02","",0.000749,0.000258,3.78245e-05,0.086044365021412,0.000194069925805968,1026,1130,0.101364522417154,1.68735512209133,4.35,0.00229320304956932,0.361822557469867,48.9290677354101,0.00229320304956932
"3592",NA,"film","","film","UNB-3-00-05-250um_A_68","Upper Newport Bay","UNB-3","UNB-3-00-05",68,"blue","","Non-Fiber",0.733,0.287,0,0.733,696.35,733,769.65,272.65,287,301.35,0.733,37.0165,73.3,"","",1.07e-09,1.13e-09,1.31e-09,139167.254,7787198.12,17000764.2,"1.49E-04","8.80E-03","2.23E-02","",0.000733,0.000287,3.70165e-05,0.0807053670568259,0.00019821069061125,1026,1130,0.101364522417154,1.72335730364807,4.35,0.00224432407607773,0.361665874044571,52.1734625869071,0.00224432407607773
"3593",NA,"film","","film","UNB-3-00-05-250um_B_19","Upper Newport Bay","UNB-3","UNB-3-00-05",19,"white","","Non-Fiber",0.495,0.344,0,0.495,470.25,495,519.75,326.8,344,361.2,0.495,24.9975,49.5,"","",1.07e-09,1.13e-09,1.31e-09,76070.4615,4256574.3,9292818.15,"8.14E-05","4.81E-03","1.22E-02","",0.000495,0.000344,2.49975e-05,0.0605779756489182,0.000162064069308123,1026,1130,0.101364522417154,1.40907786880608,4.35,0.00160835051989435,0.211915309047084,83.0651884068972,0.00160835051989435
"3594",NA,"film","","film","UNB-3-00-05-500um_B_19","Upper Newport Bay","UNB-3","UNB-3-00-05",19,"gray","","Non-Fiber",1.407,0.326,0,1.407,1336.65,1407,1477.35,309.7,326,342.3,1.407,71.0535,140.7,"","",1.07e-09,1.13e-09,1.31e-09,582442.431,32590961.5,71151554.5,"6.23E-04","3.68E-02","9.32E-02","",0.001407,0.000326,7.10535e-05,0.104913077518276,0.000319422661760328,1026,1130,0.101364522417154,2.77724362595064,4.35,0.00384798006944565,0.999294338360181,28.6018298650293,0.00384798006944565
"3595",NA,"film","","film","UNB-3-00-05-500um_B_36","Upper Newport Bay","UNB-3","UNB-3-00-05",36,"blue","","Non-Fiber",1.364,0.764,0,1.364,1295.8,1364,1432.2,725.8,764,802.2,1.364,68.882,136.4,"","",1.07e-09,1.13e-09,1.31e-09,1282830.6,71781656.7,156711439,"1.37E-03","8.11E-02","2.05E-01","",0.001364,0.000764,6.8882e-05,0.0674763968816182,0.000415595808777879,1026,1130,0.101364522417154,3.61342806593416,4.35,0.00364477325896172,1.23150608973186,41.4785770755467,0.00364477325896172
"3596",NA,"film","","film","UNB-3-00-05-500um_B_41","Upper Newport Bay","UNB-3","UNB-3-00-05",41,"gray","","Non-Fiber",1.289,0.521,0,1.289,1224.55,1289,1353.45,494.95,521,547.05,1.289,65.0945,128.9,"","",1.07e-09,1.13e-09,1.31e-09,781251.328,43715448.3,95438181.6,"8.36E-04","4.94E-02","1.25E-01","",0.001289,0.000521,6.50945e-05,0.0794326360259237,0.000352272151655297,1026,1130,0.101364522417154,3.06285591132751,4.35,0.00352163622940857,1.00859705030976,37.6602369640439,0.00352163622940857
"3597",NA,"film","","film","UNB-3-00-05-500um_B_53","Upper Newport Bay","UNB-3","UNB-3-00-05",53,"pink","","Non-Fiber",1.226,0.977,0,1.226,1164.7,1226,1287.3,928.15,977,1025.85,1.226,61.913,122.6,"","",1.07e-09,1.13e-09,1.31e-09,1325325.99,74159515.2,161902704,"1.42E-03","8.38E-02","2.12E-01","",0.001226,0.000977,6.1913e-05,0.0565704106517721,0.000420135094912574,1026,1130,0.101364522417154,3.65289522025086,4.35,0.0033075561512008,1.12977269716538,50.9176359550343,0.0033075561512008
"3598",NA,"film","","film","UNB-3-05-10-1000um_B_18","Upper Newport Bay","UNB-3","UNB-3-05-10",18,"clear","","Non-Fiber",2.72,1.501,0,2.72,2584,2720,2856,1425.95,1501,1576.05,2.72,137.36,272,"","",1.07e-09,1.13e-09,1.31e-09,10022261.1,560802419,1224326074,"1.07E-02","6.34E-01","1.60E+00","",0.00272,0.001501,0.00013736,0.0679806768014834,0.000824650562364828,1026,1130,0.101364522417154,7.16998445051707,4.35,0.00633417001963499,4.24672916163124,27.2511132913965,0.00633417001963499
"3599",NA,"film","","film","UNB-3-05-10-1000um_F_10","Upper Newport Bay","UNB-3","UNB-3-05-10",10,"clear","","Non-Fiber",2.894,2.419,0,2.894,2749.3,2894,3038.7,2298.05,2419,2539.95,2.894,146.147,289.4,"","",1.07e-09,1.13e-09,1.31e-09,18284375.5,1023114642,2233631471,"1.96E-02","1.16E+00","2.93E+00","",0.002894,0.002419,0.000146147,0.0552360618615327,0.00100764626631152,1026,1130,0.101364522417154,8.76105394308684,4.35,0.00656481607097192,5.37805886417618,30.9996433225298,0.00656481607097192
"3600",NA,"film","","film","UNB-3-05-10-1000um_F_12","Upper Newport Bay","UNB-3","UNB-3-05-10",12,"clear","","Non-Fiber",3.797,1.736,0,3.797,3607.15,3797,3986.85,1649.2,1736,1822.8,3.797,191.7485,379.7,"","",1.07e-09,1.13e-09,1.31e-09,22588018,1263927879,2759367299,"2.42E-02","1.43E+00","3.61E+00","",0.003797,0.001736,0.0001917485,0.0746855900156836,0.00108120347057691,1026,1130,0.101364522417154,9.40060241958817,4.35,0.00832358642070936,7.31665896399823,20.6909374383851,0.00832358642070936
"3601",NA,"film","","film","UNB-3-05-10-1000um_F_13","Upper Newport Bay","UNB-3","UNB-3-05-10",13,"clear","","Non-Fiber",3.638,1.773,0,3.638,3456.1,3638,3819.9,1684.35,1773,1861.65,3.638,183.719,363.8,"","",1.07e-09,1.13e-09,1.31e-09,21177824,1185019517,2587097065,"2.27E-02","1.34E+00","3.39E+00","",0.003638,0.001773,0.000183719,0.0723383098867409,0.00105821805661551,1026,1130,0.101364522417154,9.20075406173423,4.35,0.00802645189498222,6.90547668766339,21.7781846579535,0.00802645189498222
"3602",NA,"film","","film","UNB-3-05-10-1000um_F_14","Upper Newport Bay","UNB-3","UNB-3-05-10",14,"clear","","Non-Fiber",10.585,5.689,0,10.585,10055.75,10585,11114.25,5404.55,5689,5973.45,10.585,534.5425,1058.5,"","",1.07e-09,1.13e-09,1.31e-09,575260917,3.22e+10,7.03e+10,"6.16E-01","3.64E+01","9.21E+01","",0.010585,0.005689,0.0005345425,0.0688840768227737,0.00318104401891929,1026,1130,0.101364522417154,27.657819193933,4.35,0.0188005046507018,48.6221405461621,11.9323061470735,0.0188005046507018
"3603",NA,"film","","film","UNB-3-05-10-1000um_F_16","Upper Newport Bay","UNB-3","UNB-3-05-10",16,"clear","","Non-Fiber",3.549,1.246,0,3.549,3371.55,3549,3726.45,1183.7,1246,1308.3,3.549,179.2245,354.9,"","",1.07e-09,1.13e-09,1.31e-09,14163717.4,792540417,1730249128,"1.52E-02","8.96E-01","2.27E+00","",0.003549,0.001246,0.0001792245,0.0852286003982389,0.000925423392100584,1026,1130,0.101364522417154,8.04616116731693,4.35,0.00795547381830972,5.98551346886794,19.3866198319648,0.00795547381830972
"3604",NA,"film","","film","UNB-3-05-10-1000um_F_18","Upper Newport Bay","UNB-3","UNB-3-05-10",18,"clear","","Non-Fiber",3.128,1.543,0,3.128,2971.6,3128,3284.4,1465.85,1543,1620.15,3.128,157.964,312.8,"","",1.07e-09,1.13e-09,1.31e-09,13625317.3,762413878,1664477822,"1.46E-02","8.62E-01","2.18E+00","",0.003128,0.001543,0.000157964,0.0719021351888668,0.000913545671738165,1026,1130,0.101364522417154,7.94288946146625,4.35,0.00711003505908904,5.28076565377025,23.9596518080072,0.00711003505908904
"3605",NA,"film","","film","UNB-3-05-10-1000um_F_26","Upper Newport Bay","UNB-3","UNB-3-05-10",26,"clear","","Non-Fiber",1.565,1.232,0,1.565,1486.75,1565,1643.25,1170.4,1232,1293.6,1.565,79.0325,156.5,"","",1.07e-09,1.13e-09,1.31e-09,2723244.29,152380983,332673333,"2.91E-03","1.72E-01","4.36E-01","",0.001565,0.001232,7.90325e-05,0.0569171564901311,0.000534125841327404,1026,1130,0.101364522417154,4.64399607750776,4.35,0.0040225666382523,1.7467941381724,43.765391484939,0.0040225666382523
"3606",NA,"film","","film","UNB-3-05-10-1000um_F_27","Upper Newport Bay","UNB-3","UNB-3-05-10",27,"clear","","Non-Fiber",2.352,1.457,0,2.352,2234.4,2352,2469.6,1384.15,1457,1529.85,2.352,118.776,235.2,"","",1.07e-09,1.13e-09,1.31e-09,7274135.68,407029198,888613250,"7.78E-03","4.60E-01","1.16E+00","",0.002352,0.001457,0.000118776,0.0641623498475134,0.000741097226971901,1026,1130,0.101364522417154,6.44352388297902,4.35,0.00561708202119884,3.38439342242616,31.1420630527063,0.00561708202119884
"3607",NA,"film","","film","UNB-3-05-10-1000um_F_29","Upper Newport Bay","UNB-3","UNB-3-05-10",29,"clear","","Non-Fiber",4.935,2.786,0,4.935,4688.25,4935,5181.75,2646.7,2786,2925.3,4.935,249.2175,493.5,"","",1.07e-09,1.13e-09,1.31e-09,61235410.9,3426468978,7480558511,"6.55E-02","3.87E+00","9.80E+00","",0.004935,0.002786,0.0002492175,0.0672116257666109,0.00150758659809617,1026,1130,0.101364522417154,13.1078216149635,4.35,0.0101937719417996,12.4943040353707,19.2356189019596,0.0101937719417996
"3608",NA,"film","","film","UNB-3-05-10-1000um_F_30","Upper Newport Bay","UNB-3","UNB-3-05-10",30,"clear","","Non-Fiber",5.615,3.063,0,5.615,5334.25,5615,5895.75,2909.85,3063,3216.15,5.615,283.5575,561.5,"","",1.07e-09,1.13e-09,1.31e-09,87155285.2,4876833135,1.06e+10,"9.33E-02","5.51E+00","1.39E+01","",0.005615,0.003063,0.0002835575,0.0683742790379075,0.00169581822648136,1026,1130,0.101364522417154,14.7444152343833,4.35,0.0113157033446773,15.6011186807804,17.559409800673,0.0113157033446773
"3609",NA,"film","","film","UNB-3-05-10-1000um_F_32","Upper Newport Bay","UNB-3","UNB-3-05-10",32,"clear","","Non-Fiber",2.458,1.14,0,2.458,2335.1,2458,2580.9,1083,1140,1197,2.458,124.129,245.8,"","",1.07e-09,1.13e-09,1.31e-09,6216068.89,347824353,759359108,"6.65E-03","3.93E-01","9.95E-01","",0.002458,0.00114,0.000124129,0.0741531990532071,0.000703266605529561,1026,1130,0.101364522417154,6.11460278612421,4.35,0.00587511524206017,3.35916451494198,27.0135050521999,0.00587511524206017
"3610",NA,"film","","film","UNB-3-05-10-1000um_F_33","Upper Newport Bay","UNB-3","UNB-3-05-10",33,"clear","","Non-Fiber",5.777,2.909,0,5.777,5488.15,5777,6065.85,2763.55,2909,3054.45,5.777,291.7385,577.7,"","",1.07e-09,1.13e-09,1.31e-09,87618470.3,4902750972,1.07e+10,"9.38E-02","5.54E+00","1.40E+01","",0.005777,0.002909,0.0002917385,0.0711656960256948,0.00169881705152985,1026,1130,0.101364522417154,14.7704887374509,4.35,0.0116070583670723,16.0311127415322,16.7184494858791,0.0116070583670723
"3611",NA,"film","","film","UNB-3-05-10-1000um_F_4","Upper Newport Bay","UNB-3","UNB-3-05-10",4,"clear","","Non-Fiber",4.057,2.602,0,4.057,3854.15,4057,4259.85,2471.9,2602,2732.1,4.057,204.8785,405.7,"","",1.07e-09,1.13e-09,1.31e-09,38651336.7,2162761778,4721672990,"4.14E-02","2.44E+00","6.19E+00","",0.004057,0.002602,0.0002048785,0.0630580063411476,0.00129321151178601,1026,1130,0.101364522417154,11.2439217941542,4.35,0.00867805202571261,9.12402990205648,22.7676803558385,0.00867805202571261
"3612",NA,"film","","film","UNB-3-05-10-1000um_F_5","Upper Newport Bay","UNB-3","UNB-3-05-10",5,"clear","","Non-Fiber",3.85,2.269,0,3.85,3657.5,3850,4042.5,2155.55,2269,2382.45,3.85,194.425,385,"","",1.07e-09,1.13e-09,1.31e-09,30353107.9,1698428751,3707955838,"3.25E-02","1.92E+00","4.86E+00","",0.00385,0.002269,0.000194425,0.0657816094439114,0.00119311538074791,1026,1130,0.101364522417154,10.373628683528,4.35,0.00834547596712118,8.09521604555636,22.7129709383343,0.00834547596712118
"3613",NA,"film","","film","UNB-3-05-10-1000um_F_6","Upper Newport Bay","UNB-3","UNB-3-05-10",6,"clear","","Non-Fiber",3.515,2.178,0,3.515,3339.25,3515,3690.75,2069.1,2178,2286.9,3.515,177.5075,351.5,"","",1.07e-09,1.13e-09,1.31e-09,24285986.2,1358938843,2966792226,"2.60E-02","1.54E+00","3.89E+00","",0.003515,0.002178,0.0001775075,0.0641542016800519,0.00110764341706936,1026,1130,0.101364522417154,9.6304864624484,4.35,0.00774635682081898,6.9757732836183,24.4736473133672,0.00774635682081898
"3614",NA,"film","","film","UNB-3-05-10-1000um_F_8","Upper Newport Bay","UNB-3","UNB-3-05-10",8,"clear","","Non-Fiber",2.261,1.788,0,2.261,2147.95,2261,2374.05,1698.6,1788,1877.4,2.261,114.1805,226.1,"","",1.07e-09,1.13e-09,1.31e-09,8249276.29,461593854,1007737076,"8.83E-03","5.22E-01","1.32E+00","",0.002261,0.001788,0.0001141805,0.056788173700688,0.000772834804834739,1026,1130,0.101364522417154,6.71946856810852,4.35,0.00539841835523885,3.39193950893275,35.1598747898361,0.00539841835523885
