,Material,Morphology,Material..Raw.Data.,Morphology..Raw.Data.,Unique_ID,Site,Location,Sample,Particle.x,Color,Plastic.or.not..morphology.,X1st.Order.Morph,Feret,MinFeret,Length,Length..mm.,Min.Length..microns.,Length..microns.,Max.Length..microns.,Min.Width..microns.,Width..microns.,Max.Width..microns.,Min.Height..Microns.,Height..microns.,Max.Height..Microns.,Polymer.Class..openspecy.,Polymer..openspecy.,Min.Density..mg.microns3.,Density..mg.microns3.,Max.Density..mg.microns3.,Min.Volume..microns3.,Volume..microns3.,Max.Volume..microns3.,Min.Mass..mg.,Mass..mg.,Max.Mass..mg.,OS_Plastic_Not,a,b,c,CSF,Deqi,water.density,particle.density,delta,D_dimless,P,W,Re,Cd,W_adj
7964,organic,film,organic matter,film,UNB-3-00-05-1000um_E_10,Upper Newport Bay,UNB-3,UNB-3-00-05,10,clear,,Non-Fiber,6.862,2.439,0,6.862,6518.9,6862,7205.1,2317.05,2439,2560.95,6.862,346.531,686.2,organic matter,,2.60E-10,3.80E-10,5.00E-10,103647884,5799687666,1.27E+10,0.0269,2.2,6.33,Not,0.006862,0.002439,0.000346531,0.084705349,0.00179667,1026,380,0.62962963,28.71548676,4.35,0.070212363,102.5596854,3.001469427,-0.070212363
7965,organic,film,organic matter,film,UNB-3-00-05-500um_A_9,Upper Newport Bay,UNB-3,UNB-3-00-05,9,white,,Non-Fiber,2.083,1.06,0,2.083,1978.85,2083,2187.15,1007,1060,1113,2.083,105.1915,208.3,organic matter,,2.60E-10,3.80E-10,5.00E-10,4150798.16,232260728,507064263,0.00108,0.0883,0.254,Not,0.002083,0.00106,0.000105192,0.07079182,0.000614693,1026,380,0.62962963,9.824412183,4.35,0.026596696,13.29171956,7.156424975,-0.026596696
7966,PAM,film,poly(acrylamide/amid)s,film,UNB-2-00-05-500um_A_28,Upper Newport Bay,UNB-2,UNB-2-00-05,28,white,,Non-Fiber,0.712,0.271,0,0.712,676.4,712,747.6,257.45,271,284.55,0.712,35.956,71.2,poly(acrylamide/amid)s,,1.27E-09,1.30E-09,1.33E-09,123987.096,6937782.11,15146346.1,0.000157,0.00902,0.0201,,0.000712,0.000271,3.60E-05,0.081855286,0.000190725,1026,1300,0.26705653,2.29030971,4.35,0.00392488,0.608594625,43.24791297,0.00392488
7967,PAM,film,poly(acrylamide/amid)s,film,UNB-2-00-05-500um_A_36,Upper Newport Bay,UNB-2,UNB-2-00-05,36,blue,,Non-Fiber,0.56,0.486,0,0.56,532,560,588,461.7,486,510.3,0.56,28.28,56,poly(acrylamide/amid)s,,1.27E-09,1.30E-09,1.33E-09,137549.664,7696684.8,16803158.4,0.000175,0.01,0.0223,,0.00056,0.000486,2.83E-05,0.054208483,0.00019744,1026,1300,0.26705653,2.370947273,4.35,0.00315109,0.505813313,69.45826204,0.00315109
7968,PAM,film,poly(acrylamide/amid)s,film,UNB-3-00-05-500um_A_24,Upper Newport Bay,UNB-3,UNB-3-00-05,24,white,,Non-Fiber,2.082,0.876,0,2.082,1977.9,2082,2186.1,832.2,876,919.8,2.082,105.141,208.2,poly(acrylamide/amid)s,,1.27E-09,1.30E-09,1.33E-09,3426989.45,191759520,418643309,0.00435,0.249,0.557,,0.002082,0.000876,0.000105141,0.077853777,0.000576659,1026,1300,0.26705653,6.924785208,4.35,0.009229449,4.327027491,23.6471251,0.009229449
7969,PP,film,poly(propylene),film,UNB-2-00-05-500um_A_77,Upper Newport Bay,UNB-2,UNB-2-00-05,77,clear,,Non-Fiber,0.724,0.466,0,0.724,687.8,724,760.2,442.7,466,489.3,0.724,36.562,72.4,poly(propylene),,9.98E-10,1.00E-09,1.00E-09,220450.079,12335433.8,26930328.3,0.00022,0.0123,0.0269,,0.000724,0.000466,3.66E-05,0.062945937,0.000231056,1026,1000,0.025341131,1.265551238,4.35,0.000462002,0.086787362,358.8103476,-0.000462002
7970,NA,film,,film,UNB-2-00-05-500um_B_26,Upper Newport Bay,UNB-2,UNB-2-00-05,26,clear,,Non-Fiber,1.121,0.473,0,1.121,1064.95,1121,1177.05,449.35,473,496.65,1.121,56.6105,112.1,Unknown,,1.07E-09,1.13E-09,1.31E-09,536438.052,30016755.2,65531629,0.000574,0.0339,0.0858,,0.001121,0.000473,5.66E-05,0.077743415,0.000310781,1026,1130,0.101364522,2.702108824,4.35,0.003144882,0.794609516,41.66196215,0.003144882
7971,NA,film,,film,UNB-3-00-05-1000um_B_5,Upper Newport Bay,UNB-3,UNB-3-00-05,5,blue,,Non-Fiber,0.732,0.288,0,0.732,695.4,732,768.6,273.6,288,302.4,0.732,36.966,73.2,Unknown,,1.07E-09,1.13E-09,1.31E-09,139271.374,7793024.26,17013483.6,0.000149,0.00881,0.0223,,0.000732,0.000288,3.70E-05,0.080510157,0.00019826,1026,1130,0.101364522,1.723786984,4.35,0.002241512,0.361302834,52.3174768,0.002241512
7972,NA,film,,film,UNB-2-00-05-500um_B_18,Upper Newport Bay,UNB-2,UNB-2-00-05,18,gray,,Non-Fiber,0.597,0.316,0,0.597,567.15,597,626.85,300.2,316,331.8,0.597,30.1485,59.7,,,1.07E-09,1.13E-09,1.31E-09,101644.283,5687574.82,12416933.2,0.000109,0.00643,0.0163,,0.000597,0.000316,3.01E-05,0.069412071,0.000178502,1026,1130,0.101364522,1.551996111,4.35,0.00188546,0.273624274,66.57349822,0.00188546
7973,NA,film,,film,UNB-2-00-05-500um_B_19,Upper Newport Bay,UNB-2,UNB-2-00-05,19,gray,,Non-Fiber,0.562,0.237,0,0.562,533.9,562,590.1,225.15,237,248.85,0.562,28.381,56.2,,,1.07E-09,1.13E-09,1.31E-09,67556.6628,3780178.91,8252766.84,7.23E-05,0.00427,0.0108,,0.000562,0.000237,2.84E-05,0.077765212,0.000155777,1026,1130,0.101364522,1.354416927,4.35,0.00181016,0.229253502,63.03240809,0.00181016
7974,NA,film,,film,UNB-2-00-05-500um_B_20,Upper Newport Bay,UNB-2,UNB-2-00-05,20,gray,,Non-Fiber,0.713,0.324,0,0.713,677.35,713,748.65,307.8,324,340.2,0.713,36.0065,71.3,,,1.07E-09,1.13E-09,1.31E-09,148652.179,8317933.58,18159449,0.000159,0.0094,0.0238,,0.000713,0.000324,3.60E-05,0.074914112,0.000202615,1026,1130,0.101364522,1.761651794,4.35,0.002184329,0.359819585,56.30271668,0.002184329
7975,NA,film,,film,UNB-2-00-05-500um_B_23,Upper Newport Bay,UNB-2,UNB-2-00-05,23,gray,,Non-Fiber,0.894,0.349,0,0.894,849.3,894,938.7,331.55,349,366.45,0.894,45.147,89.4,,,1.07E-09,1.13E-09,1.31E-09,251737.361,14086134.9,30752403.4,0.000269,0.0159,0.0403,,0.000894,0.000349,4.51E-05,0.080825318,0.000241507,1026,1130,0.101364522,2.099804531,4.35,0.002630967,0.516583948,46.25871115,0.002630967
7976,NA,film,,film,UNB-2-00-05-500um_B_35,Upper Newport Bay,UNB-2,UNB-2-00-05,35,white,,Non-Fiber,0.637,0.288,0,0.637,605.15,637,668.85,273.6,288,302.4,0.637,32.1685,63.7,,,1.07E-09,1.13E-09,1.31E-09,105467.478,5901504.34,12883977.3,0.000113,0.00667,0.0169,,0.000637,0.000288,3.22E-05,0.075104308,0.000180712,1026,1130,0.101364522,1.571215776,4.35,0.001996326,0.293301238,60.11992625,0.001996326
7977,NA,film,,film,UNB-2-00-05-500um_B_39,Upper Newport Bay,UNB-2,UNB-2-00-05,39,black,,Non-Fiber,1.07,0.552,0,1.07,1016.5,1070,1123.5,524.4,552,579.6,1.07,54.035,107,,,1.07E-09,1.13E-09,1.31E-09,570366.282,31915232.4,69676324.2,0.00061,0.0361,0.0913,,0.00107,0.000552,5.40E-05,0.070309454,0.0003172,1026,1130,0.101364522,2.757915304,4.35,0.003009656,0.776147728,46.42936348,0.003009656
7978,NA,film,,film,UNB-3-00-05-250um_A_66,Upper Newport Bay,UNB-3,UNB-3-00-05,66,blue,,Non-Fiber,0.749,0.258,0,0.749,711.55,749,786.45,245.1,258,270.9,0.749,37.8245,74.9,,,1.07E-09,1.13E-09,1.31E-09,130626.278,7309282.03,15957392.9,0.00014,0.00826,0.0209,,0.000749,0.000258,3.78E-05,0.086044365,0.00019407,1026,1130,0.101364522,1.687355122,4.35,0.002293203,0.361822557,48.92906774,0.002293203
7979,NA,film,,film,UNB-3-00-05-250um_A_68,Upper Newport Bay,UNB-3,UNB-3-00-05,68,blue,,Non-Fiber,0.733,0.287,0,0.733,696.35,733,769.65,272.65,287,301.35,0.733,37.0165,73.3,,,1.07E-09,1.13E-09,1.31E-09,139167.254,7787198.12,17000764.2,0.000149,0.0088,0.0223,,0.000733,0.000287,3.70E-05,0.080705367,0.000198211,1026,1130,0.101364522,1.723357304,4.35,0.002244324,0.361665874,52.17346259,0.002244324
7980,NA,film,,film,UNB-3-00-05-250um_B_19,Upper Newport Bay,UNB-3,UNB-3-00-05,19,white,,Non-Fiber,0.495,0.344,0,0.495,470.25,495,519.75,326.8,344,361.2,0.495,24.9975,49.5,,,1.07E-09,1.13E-09,1.31E-09,76070.4615,4256574.3,9292818.15,8.14E-05,0.00481,0.0122,,0.000495,0.000344,2.50E-05,0.060577976,0.000162064,1026,1130,0.101364522,1.409077869,4.35,0.001608351,0.211915309,83.06518841,0.001608351
7981,NA,film,,film,UNB-3-00-05-500um_B_19,Upper Newport Bay,UNB-3,UNB-3-00-05,19,gray,,Non-Fiber,1.407,0.326,0,1.407,1336.65,1407,1477.35,309.7,326,342.3,1.407,71.0535,140.7,,,1.07E-09,1.13E-09,1.31E-09,582442.431,32590961.5,71151554.5,0.000623,0.0368,0.0932,,0.001407,0.000326,7.11E-05,0.104913078,0.000319423,1026,1130,0.101364522,2.777243626,4.35,0.00384798,0.999294338,28.60182987,0.00384798
7982,NA,film,,film,UNB-3-00-05-500um_B_36,Upper Newport Bay,UNB-3,UNB-3-00-05,36,blue,,Non-Fiber,1.364,0.764,0,1.364,1295.8,1364,1432.2,725.8,764,802.2,1.364,68.882,136.4,,,1.07E-09,1.13E-09,1.31E-09,1282830.6,71781656.7,156711439,0.00137,0.0811,0.205,,0.001364,0.000764,6.89E-05,0.067476397,0.000415596,1026,1130,0.101364522,3.613428066,4.35,0.003644773,1.23150609,41.47857708,0.003644773
7983,NA,film,,film,UNB-3-00-05-500um_B_41,Upper Newport Bay,UNB-3,UNB-3-00-05,41,gray,,Non-Fiber,1.289,0.521,0,1.289,1224.55,1289,1353.45,494.95,521,547.05,1.289,65.0945,128.9,,,1.07E-09,1.13E-09,1.31E-09,781251.328,43715448.3,95438181.6,0.000836,0.0494,0.125,,0.001289,0.000521,6.51E-05,0.079432636,0.000352272,1026,1130,0.101364522,3.062855911,4.35,0.003521636,1.00859705,37.66023696,0.003521636
7984,NA,film,,film,UNB-3-00-05-500um_B_53,Upper Newport Bay,UNB-3,UNB-3-00-05,53,pink,,Non-Fiber,1.226,0.977,0,1.226,1164.7,1226,1287.3,928.15,977,1025.85,1.226,61.913,122.6,,,1.07E-09,1.13E-09,1.31E-09,1325325.99,74159515.2,161902704,0.00142,0.0838,0.212,,0.001226,0.000977,6.19E-05,0.056570411,0.000420135,1026,1130,0.101364522,3.65289522,4.35,0.003307556,1.129772697,50.91763596,0.003307556
7985,NA,film,,film,UNB-2-00-05-500um_D_91,Upper Newport Bay,UNB-2,UNB-2-00-05,91,blue,,Non-Fiber,4.158,0.878,6.183,4.158,3950.1,4158,4365.9,834.1,878,921.9,4.158,209.979,415.8,,,1.07E-09,1.13E-09,1.31E-09,13699688.6,766575375,1673563071,0.0147,0.866,2.19,,0.004158,0.000878,0.000209979,0.109897133,0.000915205,1026,1130,0.101364522,7.957314851,4.35,0.00918436,6.833797144,14.38514347,0.00918436
7986,CA,foam,cellulose acetate,foam,UNB-1-00-05-500um_A_2,Upper Newport Bay,UNB-1,UNB-1-00-05,2,white,,Non-Fiber,1.051,0.778,0,1.051,998.45,1051,1103.55,739.1,778,816.9,10.51,530.755,816.9,cellulose derivatives (ether cellulose),cellulose acetate,1.27E-09,1.30E-09,1.33E-09,7755900.69,433986687,736427177,0.00985,0.564,0.979,,0.001051,0.000778,0.000530755,0.586952474,0.00075711,1026,1300,0.26705653,9.091721655,5,0.038562182,23.73642383,1.778470044,0.038562182
7987,Poly(2-hydroxyethyl methacrylate),foam,poly(2-hydroxyethyl methacrylate),foam,UNB-3-00-05-1000um_E_16,Upper Newport Bay,UNB-3,UNB-3-00-05,16,white,,Non-Fiber,0.701,0.509,0,0.701,665.95,701,736.05,483.55,509,534.45,7.01,354.005,534.45,polyhydroxy(meth)acrylates,poly(2-hydroxyethyl methacrylate),1.22E-09,1.25E-09,1.28E-09,2257361.06,126312170,210242968,0.00275,0.158,0.269,,0.000701,0.000509,0.000354005,0.59264073,0.000501743,1026,1250,0.218323587,5.633801566,5,0.024730423,10.08807192,2.342755874,0.024730423
7988,PP,foam,poly(propylene),foam,UNB-3-00-05-1000um_C_17,Upper Newport Bay,UNB-3,UNB-3-00-05,17,white,,Non-Fiber,1.313,0.548,0,1.313,1247.35,1313,1378.65,520.6,548,575.4,13.13,280.565,548,poly(propylene),poly(propylene),9.98E-10,1.00E-09,1.00E-09,8526233.48,201873251,434714815,0.00851,0.202,0.435,,0.001313,0.000548,0.000280565,0.330758376,0.000586624,1026,1000,0.025341131,3.213077367,5,0.002552039,1.217143353,29.85512005,-0.002552039
7989,EPS,foam,polystyrene,foam,UNB-1-00-05-1000um_A_14,Upper Newport Bay,UNB-1,UNB-1-00-05,14,white,,Non-Fiber,3.904,2.805,0,3.904,3708.8,3904,4099.2,2664.75,2805,2945.25,39.04,1971.52,2945.25,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,1.20E-11,3.10E-11,5.00E-11,385833288,2.16E+10,3.56E+10,0.00463,0.669,1.78,,0.003904,0.002805,0.00197152,0.595771673,0.002784505,1026,31,0.969785575,51.39562149,5,0.15505019,351.0064897,1.469219928,-0.15505019
7990,EPS,foam,polystyrene,foam,UNB-1-00-05-1000um_A_17,Upper Newport Bay,UNB-1,UNB-1-00-05,17,white,,Non-Fiber,4.084,3.337,0,4.084,3879.8,4084,4288.2,3170.15,3337,3503.85,40.84,2062.42,3503.85,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,1.20E-11,3.10E-11,5.00E-11,502313539,2.81E+10,5.26E+10,0.00603,0.871,2.63,,0.004084,0.003337,0.00206242,0.558671017,0.003040463,1026,31,0.969785575,56.12002451,5,0.162580854,401.8870138,1.459097612,-0.162580854
7991,EPS,foam,polystyrene,foam,UNB-1-00-05-1000um_A_18,Upper Newport Bay,UNB-1,UNB-1-00-05,18,white,,Non-Fiber,4.37,3.207,0,4.37,4151.5,4370,4588.5,3046.65,3207,3367.35,43.7,2206.85,3367.35,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,1.20E-11,3.10E-11,5.00E-11,552724919,3.09E+10,5.20E+10,0.00663,0.959,2.6,,0.00437,0.003207,0.00220685,0.589498381,0.00313895,1026,31,0.969785575,57.93787629,5,0.168091963,428.9693283,1.409204338,-0.168091963
7992,EPS,foam,polystyrene,foam,UNB-1-00-05-1000um_A_21,Upper Newport Bay,UNB-1,UNB-1-00-05,21,white,,Non-Fiber,1.962,1.419,0,1.962,1863.9,1962,2060.1,1348.05,1419,1489.95,19.62,990.81,1489.95,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,1.20E-11,3.10E-11,5.00E-11,49297808.3,2758492323,4573321060,0.000592,0.0855,0.229,,0.001962,0.001419,0.00099081,0.593812974,0.00140246,1026,31,0.969785575,25.88622737,5,0.092269879,105.2071923,2.089556696,-0.092269879
7993,EPS,foam,polystyrene,foam,UNB-1-00-05-1000um_A_22,Upper Newport Bay,UNB-1,UNB-1-00-05,22,white,,Non-Fiber,3.244,2.559,0,3.244,3081.8,3244,3406.2,2431.05,2559,2686.95,32.44,1638.22,2686.95,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,1.20E-11,3.10E-11,5.00E-11,243040801,1.36E+10,2.46E+10,0.00292,0.422,1.23,,0.003244,0.002559,0.00163822,0.568586649,0.002386938,1026,31,0.969785575,44.05744285,5,0.137592548,267.0120863,1.599317745,-0.137592548
7994,EPS,foam,polystyrene,foam,UNB-1-00-05-1000um_A_7,Upper Newport Bay,UNB-1,UNB-1-00-05,7,white,,Non-Fiber,4.996,3.062,0,4.996,4746.2,4996,5245.8,2908.9,3062,3215.1,49.96,2522.98,3215.1,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,1.20E-11,3.10E-11,5.00E-11,689758810,3.86E+10,5.42E+10,0.00828,1.2,2.71,,0.004996,0.003062,0.00252298,0.645059833,0.003379459,1026,31,0.969785575,62.3771186,5,0.180693365,496.4599681,1.312943976,-0.180693365
7995,EPS,foam,polystyrene,foam,UNB-1-00-05-1000um_B_1,Upper Newport Bay,UNB-1,UNB-1-00-05,1,white,,Non-Fiber,5.15,4.39,0,5.15,4892.5,5150,5407.5,4170.5,4390,4609.5,51.5,2600.75,4609.5,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,1.20E-11,3.10E-11,5.00E-11,1050814819,5.88E+10,1.15E+11,0.0126,1.82,5.75,,0.00515,0.00439,0.00260075,0.546969025,0.003888572,1026,31,0.969785575,71.77418784,5,0.190985358,603.7888394,1.352301206,-0.190985358
7996,EPS,foam,polystyrene,foam,UNB-1-00-05-500um_A_14,Upper Newport Bay,UNB-1,UNB-1-00-05,14,white,,Non-Fiber,2.216,1.625,0,2.216,2105.2,2216,2326.8,1543.75,1625,1706.25,22.16,1119.08,1706.25,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,1.20E-11,3.10E-11,5.00E-11,72017839.4,4029807080,6773987391,0.000864,0.125,0.339,,0.002216,0.001625,0.00111908,0.589725047,0.001591334,1026,31,0.969785575,29.37241033,5,0.102010154,131.9774427,1.939805019,-0.102010154
7997,EPS,foam,polystyrene,foam,UNB-1-00-05-500um_A_15,Upper Newport Bay,UNB-1,UNB-1-00-05,15,white,,Non-Fiber,1.421,1.177,0,1.421,1349.95,1421,1492.05,1118.15,1177,1235.85,14.21,717.605,1235.85,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,1.20E-11,3.10E-11,5.00E-11,21449236.1,1200206562,2278845598,0.000257,0.0372,0.114,,0.001421,0.001177,0.000717605,0.554881424,0.00106272,1026,31,0.969785575,19.61538487,5,0.072154905,62.34181118,2.589228669,-0.072154905
7998,EPS,foam,polystyrene,foam,UNB-1-00-05-500um_A_7,Upper Newport Bay,UNB-1,UNB-1-00-05,7,white,,Non-Fiber,1.997,1.673,0,1.997,1897.15,1997,2096.85,1589.35,1673,1756.65,19.97,1008.485,1756.65,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,1.20E-11,3.10E-11,5.00E-11,60214250,3369329224,6470500037,0.000723,0.104,0.324,,0.001997,0.001673,0.001008485,0.55173742,0.001499159,1026,31,0.969785575,27.671072,5,0.096123137,117.1576464,2.058142368,-0.096123137
7999,EPS,foam,polystyrene,foam,UNB-2-00-05-1000um_A_19,Upper Newport Bay,UNB-2,UNB-2-00-05,19,white,,Non-Fiber,7.032,3.829,0,7.032,6680.4,7032,7383.6,3637.55,3829,4020.45,70.32,3551.16,4020.45,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,1.20E-11,3.10E-11,5.00E-11,1708796324,9.56E+10,1.19E+11,0.0205,2.96,5.97,,0.007032,0.003829,0.00355116,0.684365528,0.004572757,1026,31,0.969785575,84.40269702,5,0.224707588,835.3929043,1.148751643,-0.224707588
8000,EPS,foam,polystyrene,foam,UNB-2-00-05-1000um_A_31,Upper Newport Bay,UNB-2,UNB-2-00-05,31,white,,Non-Fiber,2.485,2.044,0,2.485,2360.75,2485,2609.25,1941.8,2044,2146.2,24.85,1254.925,2146.2,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,1.20E-11,3.10E-11,5.00E-11,113914993,6374190750,1.20E+10,0.00137,0.198,0.601,,0.002485,0.002044,0.001254925,0.556819106,0.001854136,1026,31,0.969785575,34.22313996,5,0.113647888,171.3160068,1.820968408,-0.113647888
8001,EPS,foam,polystyrene,foam,UNB-2-00-05-1000um_B_29,Upper Newport Bay,UNB-2,UNB-2-00-05,29,white,,Non-Fiber,2.034,1.491,0,2.034,1932.3,2034,2135.7,1416.45,1491,1565.55,20.34,1027.17,1565.55,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,1.20E-11,3.10E-11,5.00E-11,55670708.9,3115092296,5234487086,0.000668,0.0966,0.262,,0.002034,0.001491,0.00102717,0.589831593,0.001460462,1026,31,0.969785575,26.95680856,5,0.095241768,113.0869895,2.042296883,-0.095241768
8002,EPS,foam,polystyrene,foam,UNB-2-00-05-1000um_B_4,Upper Newport Bay,UNB-2,UNB-2-00-05,4,white,,Non-Fiber,2.417,1.841,0,2.417,2296.15,2417,2537.85,1748.95,1841,1933.05,24.17,1220.585,1933.05,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,1.20E-11,3.10E-11,5.00E-11,97063131.8,5431233413,9.48E+09,0.00116,0.168,0.474,,0.002417,0.001841,0.001220585,0.578632481,0.001757787,1026,31,0.969785575,32.44474192,5,0.109869933,157.0145516,1.847106352,-0.109869933
8003,EPS,foam,polystyrene,foam,UNB-2-00-05-500um_A_15,Upper Newport Bay,UNB-2,UNB-2-00-05,15,white,,Non-Fiber,0.291,0.275,0,0.291,276.45,291,305.55,261.25,275,288.75,2.91,146.955,288.75,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,1.20E-11,3.10E-11,5.00E-11,210167.657,11760073.9,25475708.7,2.52E-06,0.000365,0.00127,,0.000291,0.000275,0.000146955,0.519483222,0.000227407,1026,31,0.969785575,4.197411211,5,0.013028796,2.40880982,16.99332115,-0.013028796
8004,EPS,foam,polystyrene,foam,UNB-2-00-05-500um_A_78,Upper Newport Bay,UNB-2,UNB-2-00-05,78,white,,Non-Fiber,1.514,0.962,0,1.514,1438.3,1514,1589.7,913.9,962,1010.1,15.14,764.57,1010.1,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,1.20E-11,3.10E-11,5.00E-11,19900960.3,1113571739,1621974105,0.000239,0.0345,0.0811,,0.001514,0.000962,0.00076457,0.633529409,0.001036508,1026,31,0.969785575,19.1315828,5,0.072183367,60.82817068,2.523375777,-0.072183367
8005,EPS,foam,polystyrene,foam,UNB-2-00-05-500um_A_9,Upper Newport Bay,UNB-2,UNB-2-00-05,9,white,,Non-Fiber,0.852,0.507,0,0.852,809.4,852,894.6,481.65,507,532.35,8.52,430.26,532.35,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,1.20E-11,3.10E-11,5.00E-11,3321500.79,185856831,253526529,3.99E-05,0.00576,0.0127,,0.000852,0.000507,0.00043026,0.654647021,0.00057068,1026,31,0.969785575,10.53345903,5,0.040754043,18.90855879,4.358478536,-0.040754043
8006,EPS,foam,polystyrene,foam,UNB-3-00-05-1000um_B_28,Upper Newport Bay,UNB-3,UNB-3-00-05,28,white,,Non-Fiber,3.712,1.998,0,3.712,3526.4,3712,3897.6,1898.1,1998,2097.9,37.12,1874.56,2097.9,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,1.20E-11,3.10E-11,5.00E-11,248461229,1.39E+10,1.72E+10,0.00298,0.431,0.858,,0.003712,0.001998,0.00187456,0.688331461,0.002404553,1026,31,0.969785575,44.38256869,5,0.144650864,282.7809735,1.457725221,-0.144650864
8007,EPS,foam,polystyrene,foam,UNB-3-00-05-1000um_E_14,Upper Newport Bay,UNB-3,UNB-3-00-05,14,white,,Non-Fiber,0.959,0.647,0,0.959,911.05,959,1006.95,614.65,647,679.35,9.59,484.295,679.35,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,1.20E-11,3.10E-11,5.00E-11,5370178.3,300491972,464723962,6.44E-05,0.00932,0.0232,,0.000959,0.000647,0.000484295,0.614820785,0.000669799,1026,31,0.969785575,12.36295986,5,0.047582783,25.91128892,3.752563763,-0.047582783
8008,EPS,foam,polystyrene,foam,UNB-3-00-05-1000um_E_15,Upper Newport Bay,UNB-3,UNB-3-00-05,15,white,,Non-Fiber,1.781,0.923,0,1.781,1691.95,1781,1870.05,876.85,923,969.15,17.81,899.405,969.15,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,1.20E-11,3.10E-11,5.00E-11,26422673,1478498602,1756447684,0.000317,0.0458,0.0878,,0.001781,0.000923,0.000899405,0.70149162,0.001139218,1026,31,0.969785575,21.02737892,5,0.080097738,74.18602706,2.252422889,-0.080097738
8009,EPS,foam,polystyrene,foam,UNB-3-00-05-500um_A_21,Upper Newport Bay,UNB-3,UNB-3-00-05,21,white,,Non-Fiber,2.955,1.286,0,2.955,2807.25,2955,3102.75,1221.7,1286,1350.3,29.55,657.775,1286,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,1.20E-11,3.10E-11,5.00E-11,101345192,2499630511,5387881316,0.00122,0.0775,0.269,,0.002955,0.001286,0.000657775,0.337425684,0.001357142,1026,31,0.969785575,25.04975257,5,0.083572663,92.21135459,2.464791879,-0.083572663
8010,EPS,foam,polystyrene,foam,UNB-3-00-05-500um_A_31,Upper Newport Bay,UNB-3,UNB-3-00-05,31,white,,Non-Fiber,1.777,1.53,0,1.777,1688.15,1777,1865.85,1453.5,1530,1606.5,17.77,897.385,1606.5,"polystyrenes (polyphenylethylenes, -methylstyrene)",polystyrene,1.20E-11,3.10E-11,5.00E-11,43602711.5,2439819312,4815464512,0.000523,0.0756,0.241,,0.001777,0.00153,0.000897385,0.544238645,0.00134623,1026,31,0.969785575,24.8483405,5,0.087895393,96.20114113,2.210397895,-0.087895393
8011,organic,foam,organic matter,foam,UNB-2-00-05-1000um_B_30,Upper Newport Bay,UNB-2,UNB-2-00-05,30,white,,Non-Fiber,3.208,1.401,0,3.208,3047.6,3208,3368.4,1330.95,1401,1471.05,32.08,716.54,1401,organic matter,,2.60E-10,3.80E-10,5.00E-10,130122999,3220423108,6942073833,0.0338,1.22,3.47,Not,0.003208,0.001401,0.00071654,0.337990265,0.001476741,1026,380,0.62962963,23.60218945,5,0.068965972,82.8007105,2.556980911,-0.068965972
8012,organic,foam,organic matter,foam,UNB-2-00-05-500um_A_60,Upper Newport Bay,UNB-2,UNB-2-00-05,60,white,,Non-Fiber,1.081,0.726,0,1.081,1026.95,1081,1135.05,689.7,726,762.3,10.81,545.905,762.3,organic matter,,2.60E-10,3.80E-10,5.00E-10,7656586.96,428429519,659579019,0.00199,0.163,0.33,Not,0.001081,0.000726,0.000545905,0.616220178,0.000753864,1026,380,0.62962963,12.04872548,5,0.040162707,24.61563227,3.848930545,-0.040162707
8013,organic,foam,organic matter,foam,UNB-3-00-05-500um_A_38,Upper Newport Bay,UNB-3,UNB-3-00-05,38,white,,Non-Fiber,1.165,0.657,0,1.165,1106.75,1165,1223.25,624.15,657,689.85,11.65,588.325,689.85,organic matter,,2.60E-10,3.80E-10,5.00E-10,8047563.85,450306897,582136140,0.00209,0.171,0.291,Not,0.001165,0.000657,0.000588325,0.672468051,0.000766484,1026,380,0.62962963,12.25041628,5,0.041420459,25.81146569,3.6793063,-0.041420459
